bigshell_alp_ovl.bmp,d001p01,745657,a5c615
berrazano_alp_ovl.bmp,d001p01,745657,c5c612
car_shadow_01.bmp,d00t,7ce832,89bd94
cit_hair2_alp.bmp,d082p01,71369f,6b74e3
fiction_e_alp_ovl.bmp,n_title,37c94f,288ef1
w22a_room_wall_02.bmp,w22a,3c4ea1,903c22
w22a_room_wall1.bmp,w23a,2bad19,7c23df
w22a_room_wall1.bmp,w23b,2bad19,7c23df
